date,currency,rate,unit
2019-06-13,EUR,78.374,1
2019-06-13,GBP,88.0207,1
2019-06-13,JPY,64.03,100
2019-06-13,USD,69.3579,1
2019-06-14,EUR,78.4308,1
2019-06-14,GBP,88.1986,1
2019-06-14,JPY,64.23,100
2019-06-14,USD,69.5646,1
2019-06-17,EUR,78.2729,1
2019-06-17,GBP,87.8898,1
2019-06-17,JPY,64.31,100
2019-06-17,USD,69.8362,1
2019-06-18,EUR,78.4233,1
2019-06-18,GBP,87.4602,1
2019-06-18,JPY,64.47,100
2019-06-18,USD,69.801,1
2019-06-19,EUR,77.9925,1
2019-06-19,GBP,87.4878,1
2019-06-19,JPY,64.34,100
2019-06-19,USD,69.6677,1
2019-06-21,EUR,78.5851,1
2019-06-21,GBP,88.365,1
2019-06-21,JPY,64.9,100
2019-06-21,USD,69.6343,1
2019-06-24,EUR,79.1137,1
2019-06-24,GBP,88.6827,1
2019-06-24,JPY,64.68,100
2019-06-24,USD,69.4788,1
2019-06-25,EUR,79.0525,1
2019-06-25,GBP,88.4161,1
2019-06-25,JPY,64.81,100
2019-06-25,USD,69.3398,1
2019-06-26,EUR,78.7549,1
2019-06-26,GBP,87.8357,1
2019-06-26,JPY,64.55,100
2019-06-26,USD,69.3192,1
2019-06-27,EUR,78.5887,1
2019-06-27,GBP,87.7356,1
2019-06-27,JPY,64.01,100
2019-06-27,USD,69.2216,1
2019-07-01,EUR,78.1285,1
2019-07-01,GBP,87.4697,1
2019-07-01,JPY,63.64,100
2019-07-01,USD,68.9665,1
2019-07-04,EUR,77.6881,1
2019-07-04,GBP,86.5721,1
2019-07-04,JPY,63.86,100
2019-07-04,USD,68.8545,1
2019-07-05,EUR,77.5178,1
2019-07-05,GBP,86.5039,1
2019-07-05,JPY,63.7,100
2019-07-05,USD,68.7499,1
2019-07-08,EUR,77.1078,1
2019-07-08,GBP,86.0596,1
2019-07-08,JPY,63.42,100
2019-07-08,USD,68.6982,1
2019-07-09,EUR,77.0478,1
2019-07-09,GBP,85.8792,1
2019-07-09,JPY,63.18,100
2019-07-09,USD,68.7301,1
2019-07-10,EUR,76.7908,1
2019-07-10,GBP,85.3009,1
2019-07-10,JPY,62.93,100
2019-07-10,USD,68.5269,1
2019-07-11,EUR,77.0436,1
2019-07-11,GBP,85.6541,1
2019-07-11,JPY,63.32,100
2019-07-11,USD,68.3665,1
2019-07-12,EUR,77.2931,1
2019-07-12,GBP,86.0112,1
2019-07-12,JPY,63.3,100
2019-07-12,USD,68.5855,1
2019-07-15,EUR,77.3074,1
2019-07-15,GBP,86.1991,1
2019-07-15,JPY,63.49,100
2019-07-15,USD,68.5836,1
2019-07-16,EUR,77.1838,1
2019-07-16,GBP,85.7657,1
2019-07-16,JPY,63.45,100
2019-07-16,USD,68.5672,1
2019-07-18,EUR,77.4389,1
2019-07-18,GBP,85.7164,1
2019-07-18,JPY,63.99,100
2019-07-18,USD,68.8758,1
2019-07-19,EUR,77.5161,1
2019-07-19,GBP,86.2248,1
2019-07-19,JPY,63.93,100
2019-07-19,USD,68.8249,1
2019-07-22,EUR,77.4215,1
2019-07-22,GBP,86.2956,1
2019-07-22,JPY,63.94,100
2019-07-22,USD,69.0199,1
2019-07-23,EUR,77.2055,1
2019-07-23,GBP,85.9312,1
2019-07-23,JPY,63.8,100
2019-07-23,USD,68.9922,1
2019-07-24,EUR,76.9616,1
2019-07-24,GBP,85.8855,1
2019-07-24,JPY,63.83,100
2019-07-24,USD,69.0135,1
2019-07-25,EUR,76.8181,1
2019-07-25,GBP,86.0738,1
2019-07-25,JPY,63.81,100
2019-07-25,USD,68.9904,1
2019-07-26,EUR,76.9437,1
2019-07-26,GBP,85.8494,1
2019-07-26,JPY,63.58,100
2019-07-26,USD,69.0611,1
2019-07-29,EUR,76.6552,1
2019-07-29,GBP,85.2193,1
2019-07-29,JPY,63.42,100
2019-07-29,USD,68.9023,1
2019-07-30,EUR,76.5751,1
2019-07-30,GBP,83.5445,1
2019-07-30,JPY,63.31,100
2019-07-30,USD,68.75,1
2019-07-31,EUR,76.842,1
2019-07-31,GBP,83.7364,1
2019-07-31,JPY,63.43,100
2019-07-31,USD,68.8569,1
2019-08-01,EUR,76.3059,1
2019-08-01,GBP,83.7457,1
2019-08-01,JPY,63.24,100
2019-08-01,USD,69.058,1
2019-08-02,EUR,76.9366,1
2019-08-02,GBP,84.0892,1
2019-08-02,JPY,64.82,100
2019-08-02,USD,69.3981,1
2019-08-05,EUR,78.2686,1
2019-08-05,GBP,85.2556,1
2019-08-05,JPY,66.42,100
2019-08-05,USD,70.3584,1
2019-08-06,EUR,79.2494,1
2019-08-06,GBP,85.9944,1
2019-08-06,JPY,66.41,100
2019-08-06,USD,70.7226,1
2019-08-08,EUR,79.3913,1
2019-08-08,GBP,86.1528,1
2019-08-08,JPY,66.76,100
2019-08-08,USD,70.8497,1
2019-08-09,EUR,78.9069,1
2019-08-09,GBP,85.6085,1
2019-08-09,JPY,66.58,100
2019-08-09,USD,70.5185,1
2019-08-13,EUR,79.7557,1
2019-08-13,GBP,85.8939,1
2019-08-13,JPY,67.66,100
2019-08-13,USD,71.2365,1
2019-08-14,EUR,79.4554,1
2019-08-14,GBP,85.7442,1
2019-08-14,JPY,66.82,100
2019-08-14,USD,71.0968,1
2019-08-16,EUR,79.1468,1
2019-08-16,GBP,86.3269,1
2019-08-16,JPY,67.17,100
2019-08-16,USD,71.2872,1
2019-08-19,EUR,79.1386,1
2019-08-19,GBP,86.8026,1
2019-08-19,JPY,67.05,100
2019-08-19,USD,71.3419,1
2019-08-20,EUR,79.3682,1
2019-08-20,GBP,86.7809,1
2019-08-20,JPY,67.27,100
2019-08-20,USD,71.6483,1
2019-08-22,EUR,79.3942,1
2019-08-22,GBP,86.8913,1
2019-08-22,JPY,67.2,100
2019-08-22,USD,71.5508,1
2019-08-23,EUR,79.4272,1
2019-08-23,GBP,86.9121,1
2019-08-23,JPY,67.44,100
2019-08-23,USD,71.7033,1
2019-08-26,EUR,80.4731,1
2019-08-26,GBP,88.5955,1
2019-08-26,JPY,68.61,100
2019-08-26,USD,72.1814,1
2019-08-27,EUR,79.7395,1
2019-08-27,GBP,87.7485,1
2019-08-27,JPY,67.97,100
2019-08-27,USD,71.8206,1
2019-08-29,EUR,79.7949,1
2019-08-29,GBP,87.9358,1
2019-08-29,JPY,67.98,100
2019-08-29,USD,71.9971,1
2019-08-30,EUR,79.2397,1
2019-08-30,GBP,87.4292,1
2019-08-30,JPY,67.49,100
2019-08-30,USD,71.7586,1
2019-09-03,EUR,78.9998,1
2019-09-03,GBP,86.7193,1
2019-09-03,JPY,67.92,100
2019-09-03,USD,72.1899,1
2019-09-04,EUR,79.105,1
2019-09-04,GBP,87.2806,1
2019-09-04,JPY,67.89,100
2019-09-04,USD,72.07,1
2019-09-05,EUR,79.2091,1
2019-09-05,GBP,87.8861,1
2019-09-05,JPY,67.47,100
2019-09-05,USD,71.8611,1
2019-09-06,EUR,79.2097,1
2019-09-06,GBP,88.5057,1
2019-09-06,JPY,67.04,100
2019-09-06,USD,71.7323,1
2019-09-09,EUR,78.936,1
2019-09-09,GBP,87.8292,1
2019-09-09,JPY,66.98,100
2019-09-09,USD,71.5886,1
2019-09-11,EUR,79.1569,1
2019-09-11,GBP,88.563,1
2019-09-11,JPY,66.47,100
2019-09-11,USD,71.6637,1
2019-09-13,EUR,78.5646,1
2019-09-13,GBP,87.6547,1
2019-09-13,JPY,65.64,100
2019-09-13,USD,70.9387,1
2019-09-16,EUR,79.1934,1
2019-09-16,GBP,89.1393,1
2019-09-16,JPY,66.34,100
2019-09-16,USD,71.5362,1
2019-09-17,EUR,78.9613,1
2019-09-17,GBP,89.1219,1
2019-09-17,JPY,66.36,100
2019-09-17,USD,71.8196,1
2019-09-18,EUR,78.9052,1
2019-09-18,GBP,89.0626,1
2019-09-18,JPY,65.9,100
2019-09-18,USD,71.3132,1
2019-09-20,EUR,78.4407,1
2019-09-20,GBP,89.2142,1
2019-09-20,JPY,65.76,100
2019-09-20,USD,70.937,1
2019-09-23,EUR,78.1835,1
2019-09-23,GBP,88.4799,1
2019-09-23,JPY,65.83,100
2019-09-23,USD,70.9212,1
2019-09-24,EUR,77.8611,1
2019-09-24,GBP,88.1152,1
2019-09-24,JPY,65.88,100
2019-09-24,USD,70.8477,1
2019-09-25,EUR,78.1425,1
2019-09-25,GBP,88.5498,1
2019-09-25,JPY,66.18,100
2019-09-25,USD,71.0395,1
2019-09-26,EUR,77.6619,1
2019-09-26,GBP,87.6766,1
2019-09-26,JPY,65.87,100
2019-09-26,USD,70.9021,1
2019-09-27,EUR,77.3203,1
2019-09-27,GBP,87.3259,1
2019-09-27,JPY,65.71,100
2019-09-27,USD,70.8381,1
2019-09-30,EUR,77.3284,1
2019-09-30,GBP,86.9256,1
2019-09-30,JPY,65.55,100
2019-09-30,USD,70.685,1
2019-10-01,EUR,77.1752,1
2019-10-01,GBP,87.0554,1
2019-10-01,JPY,65.49,100
2019-10-01,USD,70.9109,1
2019-10-03,EUR,77.8927,1
2019-10-03,GBP,87.4195,1
2019-10-03,JPY,66.39,100
2019-10-03,USD,71.1163,1
2019-10-04,EUR,77.7844,1
2019-10-04,GBP,87.5229,1
2019-10-04,JPY,66.36,100
2019-10-04,USD,70.8703,1
2019-10-07,EUR,77.9282,1
2019-10-07,GBP,87.4182,1
2019-10-07,JPY,66.41,100
2019-10-07,USD,70.9763,1
2019-10-09,EUR,77.9284,1
2019-10-09,GBP,86.7904,1
2019-10-09,JPY,66.35,100
2019-10-09,USD,71.1121,1
2019-10-10,EUR,78.0544,1
2019-10-10,GBP,86.8592,1
2019-10-10,JPY,66.1,100
2019-10-10,USD,71.0516,1
2019-10-11,EUR,78.2421,1
2019-10-11,GBP,88.4298,1
2019-10-11,JPY,65.78,100
2019-10-11,USD,71.0272,1
2019-10-14,EUR,78.2925,1
2019-10-14,GBP,89.2891,1
2019-10-14,JPY,65.61,100
2019-10-14,USD,71.0188,1
2019-10-15,EUR,78.7419,1
2019-10-15,GBP,90.4134,1
2019-10-15,JPY,65.82,100
2019-10-15,USD,71.3186,1
2019-10-16,EUR,79.0184,1
2019-10-16,GBP,91.3506,1
2019-10-16,JPY,65.77,100
2019-10-16,USD,71.5051,1
2019-10-18,EUR,79.1854,1
2019-10-18,GBP,91.518,1
2019-10-18,JPY,65.58,100
2019-10-18,USD,71.1988,1
2019-10-22,EUR,79.0641,1
2019-10-22,GBP,91.9602,1
2019-10-22,JPY,65.26,100
2019-10-22,USD,70.8731,1
2019-10-23,EUR,78.9225,1
2019-10-23,GBP,91.3275,1
2019-10-23,JPY,65.44,100
2019-10-23,USD,70.9373,1
2019-10-24,EUR,78.981,1
2019-10-24,GBP,91.6346,1
2019-10-24,JPY,65.3,100
2019-10-24,USD,70.9338,1
2019-10-25,EUR,78.8121,1
2019-10-25,GBP,91.1889,1
2019-10-25,JPY,65.3,100
2019-10-25,USD,70.9593,1
2019-10-29,EUR,78.4418,1
2019-10-29,GBP,90.9115,1
2019-10-29,JPY,64.9,100
2019-10-29,USD,70.7303,1
2019-10-30,EUR,78.8929,1
2019-10-30,GBP,91.3594,1
2019-10-30,JPY,65.23,100
2019-10-30,USD,70.9915,1
2019-10-31,EUR,79.0338,1
2019-10-31,GBP,91.5,1
2019-10-31,JPY,65.15,100
2019-10-31,USD,70.8095,1
2019-11-01,EUR,79.1198,1
2019-11-01,GBP,91.8465,1
2019-11-01,JPY,65.65,100
2019-11-01,USD,70.8798,1
2019-11-04,EUR,78.9312,1
2019-11-04,GBP,91.4174,1
2019-11-04,JPY,65.3,100
2019-11-04,USD,70.6821,1
2019-11-05,EUR,78.7046,1
2019-11-05,GBP,91.1113,1
2019-11-05,JPY,65.01,100
2019-11-05,USD,70.7283,1
2019-11-06,EUR,78.5116,1
2019-11-06,GBP,91.3207,1
2019-11-06,JPY,65.0,100
2019-11-06,USD,70.8861,1
2019-11-07,EUR,78.5523,1
2019-11-07,GBP,91.2409,1
2019-11-07,JPY,65.3,100
2019-11-07,USD,71.0079,1
2019-11-08,EUR,78.7311,1
2019-11-08,GBP,91.2662,1
2019-11-08,JPY,65.21,100
2019-11-08,USD,71.2494,1
2019-11-11,EUR,78.7533,1
2019-11-11,GBP,91.4191,1
2019-11-11,JPY,65.57,100
2019-11-11,USD,71.445,1
2019-11-13,EUR,78.9744,1
2019-11-13,GBP,92.1735,1
2019-11-13,JPY,65.74,100
2019-11-13,USD,71.7002,1
2019-11-14,EUR,79.2359,1
2019-11-14,GBP,92.4273,1
2019-11-14,JPY,66.28,100
2019-11-14,USD,72.0501,1
2019-11-15,EUR,79.0445,1
2019-11-15,GBP,92.366,1
2019-11-15,JPY,66.04,100
2019-11-15,USD,71.7109,1
2019-11-18,EUR,79.3166,1
2019-11-18,GBP,92.7011,1
2019-11-18,JPY,65.89,100
2019-11-18,USD,71.7131,1
2019-11-19,EUR,79.5625,1
2019-11-19,GBP,93.0932,1
2019-11-19,JPY,66.12,100
2019-11-19,USD,71.8138,1
2019-11-20,EUR,79.3645,1
2019-11-20,GBP,92.526,1
2019-11-20,JPY,66.05,100
2019-11-20,USD,71.6756,1
2019-11-21,EUR,79.5152,1
2019-11-21,GBP,92.813,1
2019-11-21,JPY,66.12,100
2019-11-21,USD,71.7996,1
2019-11-22,EUR,79.5218,1
2019-11-22,GBP,92.8291,1
2019-11-22,JPY,66.14,100
2019-11-22,USD,71.8514,1
2019-11-25,EUR,78.9982,1
2019-11-25,GBP,92.0599,1
2019-11-25,JPY,65.81,100
2019-11-25,USD,71.6468,1
2019-11-26,EUR,78.854,1
2019-11-26,GBP,92.3231,1
2019-11-26,JPY,65.7,100
2019-11-26,USD,71.5909,1
2019-11-27,EUR,78.5632,1
2019-11-27,GBP,91.6711,1
2019-11-27,JPY,65.37,100
2019-11-27,USD,71.3627,1
2019-11-28,EUR,78.731,1
2019-11-28,GBP,92.5867,1
2019-11-28,JPY,65.33,100
2019-11-28,USD,71.5147,1
2019-11-29,EUR,78.975,1
2019-11-29,GBP,92.6631,1
2019-11-29,JPY,65.51,100
2019-11-29,USD,71.7255,1
2019-12-02,EUR,79.0249,1
2019-12-02,GBP,92.6496,1
2019-12-02,JPY,65.41,100
2019-12-02,USD,71.7217,1
2019-12-03,EUR,79.2938,1
2019-12-03,GBP,92.6622,1
2019-12-03,JPY,65.59,100
2019-12-03,USD,71.6006,1
2019-12-04,EUR,79.504,1
2019-12-04,GBP,93.2719,1
2019-12-04,JPY,66.11,100
2019-12-04,USD,71.78,1
2019-12-05,EUR,79.2924,1
2019-12-05,GBP,93.8137,1
2019-12-05,JPY,65.76,100
2019-12-05,USD,71.5476,1
2019-12-06,EUR,79.1927,1
2019-12-06,GBP,93.8772,1
2019-12-06,JPY,65.61,100
2019-12-06,USD,71.3165,1
2019-12-09,EUR,78.7189,1
2019-12-09,GBP,93.7455,1
2019-12-09,JPY,65.54,100
2019-12-09,USD,71.162,1
2019-12-10,EUR,78.4575,1
2019-12-10,GBP,93.2739,1
2019-12-10,JPY,65.27,100
2019-12-10,USD,70.8962,1
2019-12-11,EUR,78.5816,1
2019-12-11,GBP,93.1011,1
2019-12-11,JPY,65.17,100
2019-12-11,USD,70.8679,1
2019-12-12,EUR,78.8101,1
2019-12-12,GBP,93.4651,1
2019-12-12,JPY,65.15,100
2019-12-12,USD,70.7494,1
2019-12-13,EUR,78.9748,1
2019-12-13,GBP,95.2767,1
2019-12-13,JPY,64.53,100
2019-12-13,USD,70.7178,1
2019-12-16,EUR,79.0084,1
2019-12-16,GBP,94.9645,1
2019-12-16,JPY,64.85,100
2019-12-16,USD,70.941,1
2019-12-17,EUR,79.1008,1
2019-12-17,GBP,94.2242,1
2019-12-17,JPY,64.78,100
2019-12-17,USD,70.9687,1
2019-12-18,EUR,79.137,1
2019-12-18,GBP,93.1284,1
2019-12-18,JPY,64.93,100
2019-12-18,USD,71.0611,1
2019-12-19,EUR,79.0974,1
2019-12-19,GBP,92.9995,1
2019-12-19,JPY,64.86,100
2019-12-19,USD,71.0813,1
2019-12-20,EUR,79.1051,1
2019-12-20,GBP,92.6164,1
2019-12-20,JPY,65.09,100
2019-12-20,USD,71.1569,1
2019-12-23,EUR,78.8814,1
2019-12-23,GBP,92.6613,1
2019-12-23,JPY,65.04,100
2019-12-23,USD,71.1699,1
2019-12-24,EUR,78.9487,1
2019-12-24,GBP,92.1522,1
2019-12-24,JPY,65.07,100
2019-12-24,USD,71.1959,1
2019-12-26,EUR,79.0264,1
2019-12-26,GBP,92.5549,1
2019-12-26,JPY,65.05,100
2019-12-26,USD,71.2699,1
2019-12-27,EUR,79.1859,1
2019-12-27,GBP,92.5532,1
2019-12-27,JPY,65.04,100
2019-12-27,USD,71.2214,1
2019-12-30,EUR,79.883,1
2019-12-30,GBP,93.5536,1
2019-12-30,JPY,65.37,100
2019-12-30,USD,71.3449,1
2019-12-31,EUR,79.883,1
2019-12-31,GBP,93.5536,1
2019-12-31,JPY,65.37,100
2019-12-31,USD,71.3449,1
2020-01-01,EUR,80.0305,1
2020-01-01,GBP,94.6413,1
2020-01-01,JPY,65.69,100
2020-01-01,USD,71.3717,1
2020-01-02,EUR,79.9392,1
2020-01-02,GBP,94.2535,1
2020-01-02,JPY,65.61,100
2020-01-02,USD,71.3429,1
2020-01-03,EUR,80.0507,1
2020-01-03,GBP,93.9891,1
2020-01-03,JPY,66.32,100
2020-01-03,USD,71.6949,1
2020-01-06,EUR,80.4531,1
2020-01-06,GBP,94.289,1
2020-01-06,JPY,66.74,100
2020-01-06,USD,72.0919,1
2020-01-07,EUR,80.2805,1
2020-01-07,GBP,94.43,1
2020-01-07,JPY,66.22,100
2020-01-07,USD,71.7764,1
2020-01-08,EUR,80.3166,1
2020-01-08,GBP,94.5776,1
2020-01-08,JPY,66.45,100
2020-01-08,USD,72.0178,1
2020-01-09,EUR,79.3742,1
2020-01-09,GBP,93.6525,1
2020-01-09,JPY,65.36,100
2020-01-09,USD,71.4221,1
2020-01-10,EUR,79.002,1
2020-01-10,GBP,93.0583,1
2020-01-10,JPY,64.9,100
2020-01-10,USD,71.1136,1
2020-01-13,EUR,78.8019,1
2020-01-13,GBP,92.2598,1
2020-01-13,JPY,64.59,100
2020-01-13,USD,70.8115,1
2020-01-14,EUR,78.9892,1
2020-01-14,GBP,92.139,1
2020-01-14,JPY,64.43,100
2020-01-14,USD,70.9242,1
2020-01-15,EUR,78.9097,1
2020-01-15,GBP,92.3756,1
2020-01-15,JPY,64.47,100
2020-01-15,USD,70.8753,1
2020-01-16,EUR,79.0485,1
2020-01-16,GBP,92.4484,1
2020-01-16,JPY,64.49,100
2020-01-16,USD,70.9065,1
2020-01-17,EUR,79.1374,1
2020-01-17,GBP,92.9492,1
2020-01-17,JPY,64.45,100
2020-01-17,USD,71.0436,1
2020-01-20,EUR,78.8766,1
2020-01-20,GBP,92.3305,1
2020-01-20,JPY,64.49,100
2020-01-20,USD,71.057,1
2020-01-21,EUR,78.9907,1
2020-01-21,GBP,92.6222,1
2020-01-21,JPY,64.74,100
2020-01-21,USD,71.1825,1
2020-01-22,EUR,78.9124,1
2020-01-22,GBP,93.0135,1
2020-01-22,JPY,64.71,100
2020-01-22,USD,71.2056,1
2020-01-23,EUR,78.9556,1
2020-01-23,GBP,93.4789,1
2020-01-23,JPY,65.05,100
2020-01-23,USD,71.2437,1
2020-01-24,EUR,78.6902,1
2020-01-24,GBP,93.5097,1
2020-01-24,JPY,65.04,100
2020-01-24,USD,71.2404,1
2020-01-27,EUR,78.729,1
2020-01-27,GBP,93.2473,1
2020-01-27,JPY,65.46,100
2020-01-27,USD,71.3948,1
2020-01-28,EUR,78.6211,1
2020-01-28,GBP,93.0918,1
2020-01-28,JPY,65.41,100
2020-01-28,USD,71.3263,1
2020-01-29,EUR,78.4221,1
2020-01-29,GBP,92.7174,1
2020-01-29,JPY,65.24,100
2020-01-29,USD,71.1875,1
2020-01-30,EUR,78.7102,1
2020-01-30,GBP,93.0209,1
2020-01-30,JPY,65.62,100
2020-01-30,USD,71.4772,1
2020-01-31,EUR,78.8169,1
2020-01-31,GBP,93.6614,1
2020-01-31,JPY,65.58,100
2020-01-31,USD,71.5096,1
2020-02-03,EUR,79.3301,1
2020-02-03,GBP,94.1954,1
2020-02-03,JPY,65.96,100
2020-02-03,USD,71.5803,1
2020-02-04,EUR,78.6857,1
2020-02-04,GBP,92.6021,1
2020-02-04,JPY,65.36,100
2020-02-04,USD,71.135,1
2020-02-05,EUR,78.6544,1
2020-02-05,GBP,92.7746,1
2020-02-05,JPY,65.12,100
2020-02-05,USD,71.2664,1
2020-02-06,EUR,78.3804,1
2020-02-06,GBP,92.5195,1
2020-02-06,JPY,64.82,100
2020-02-06,USD,71.2558,1
2020-02-07,EUR,78.228,1
2020-02-07,GBP,92.2248,1
2020-02-07,JPY,64.79,100
2020-02-07,USD,71.2476,1
2020-02-10,EUR,78.1118,1
2020-02-10,GBP,92.0162,1
2020-02-10,JPY,64.93,100
2020-02-10,USD,71.3046,1
2020-02-11,EUR,77.7067,1
2020-02-11,GBP,92.0,1
2020-02-11,JPY,64.8,100
2020-02-11,USD,71.2291,1
2020-02-12,EUR,77.7373,1
2020-02-12,GBP,92.3157,1
2020-02-12,JPY,64.86,100
2020-02-12,USD,71.258,1
2020-02-13,EUR,77.7049,1
2020-02-13,GBP,92.5626,1
2020-02-13,JPY,65.09,100
2020-02-13,USD,71.4699,1
2020-02-14,EUR,77.3544,1
2020-02-14,GBP,93.1289,1
2020-02-14,JPY,65.03,100
2020-02-14,USD,71.3865,1
2020-02-17,EUR,77.4162,1
2020-02-17,GBP,93.1737,1
2020-02-17,JPY,65.02,100
2020-02-17,USD,71.4259,1
2020-02-18,EUR,77.3628,1
2020-02-18,GBP,92.8193,1
2020-02-18,JPY,65.04,100
2020-02-18,USD,71.4013,1
2020-02-20,EUR,77.2522,1
2020-02-20,GBP,92.3958,1
2020-02-20,JPY,64.21,100
2020-02-20,USD,71.5899,1
2020-02-24,EUR,77.734,1
2020-02-24,GBP,92.9485,1
2020-02-24,JPY,64.4,100
2020-02-24,USD,71.8522,1
2020-02-25,EUR,78.0067,1
2020-02-25,GBP,92.9751,1
2020-02-25,JPY,64.82,100
2020-02-25,USD,71.8598,1
2020-02-26,EUR,77.9796,1
2020-02-26,GBP,93.1641,1
2020-02-26,JPY,64.97,100
2020-02-26,USD,71.7291,1
2020-02-27,EUR,78.1692,1
2020-02-27,GBP,92.6273,1
2020-02-27,JPY,65.06,100
2020-02-27,USD,71.6124,1
2020-02-28,EUR,79.4421,1
2020-02-28,GBP,93.0104,1
2020-02-28,JPY,66.3,100
2020-02-28,USD,72.1895,1
2020-03-02,EUR,79.7605,1
2020-03-02,GBP,92.7404,1
2020-03-02,JPY,66.73,100
2020-03-02,USD,72.242,1
2020-03-03,EUR,81.2387,1
2020-03-03,GBP,93.1462,1
2020-03-03,JPY,67.62,100
2020-03-03,USD,72.8733,1
2020-03-04,EUR,81.9937,1
2020-03-04,GBP,94.2175,1
2020-03-04,JPY,68.44,100
2020-03-04,USD,73.5603,1
2020-03-05,EUR,81.6141,1
2020-03-05,GBP,94.3682,1
2020-03-05,JPY,68.27,100
2020-03-05,USD,73.2824,1
2020-03-06,EUR,82.693,1
2020-03-06,GBP,95.4377,1
2020-03-06,JPY,69.56,100
2020-03-06,USD,73.6629,1
2020-03-09,EUR,84.333,1
2020-03-09,GBP,96.669,1
2020-03-09,JPY,72.06,100
2020-03-09,USD,73.9538,1
2020-03-11,EUR,83.7957,1
2020-03-11,GBP,95.4675,1
2020-03-11,JPY,70.64,100
2020-03-11,USD,73.8128,1
2020-03-12,EUR,83.758,1
2020-03-12,GBP,94.9947,1
2020-03-12,JPY,71.56,100
2020-03-12,USD,74.1694,1
2020-03-13,EUR,82.9577,1
2020-03-13,GBP,93.003,1
2020-03-13,JPY,70.21,100
2020-03-13,USD,74.0694,1
2020-03-16,EUR,82.7027,1
2020-03-16,GBP,91.6827,1
2020-03-16,JPY,69.82,100
2020-03-16,USD,74.2723,1
2020-03-18,EUR,81.721,1
2020-03-18,GBP,89.7594,1
2020-03-18,JPY,69.39,100
2020-03-18,USD,74.1727,1
2020-03-19,EUR,82.0317,1
2020-03-19,GBP,86.6248,1
2020-03-19,JPY,69.06,100
2020-03-19,USD,75.0583,1
2020-03-20,EUR,80.6458,1
2020-03-20,GBP,87.4203,1
2020-03-20,JPY,68.19,100
2020-03-20,USD,75.0063,1
2020-03-23,EUR,81.5432,1
2020-03-23,GBP,88.7595,1
2020-03-23,JPY,69.04,100
2020-03-23,USD,75.8814,1
2020-03-24,EUR,82.1119,1
2020-03-24,GBP,88.5046,1
2020-03-24,JPY,68.98,100
2020-03-24,USD,76.1522,1
2020-03-26,EUR,82.0483,1
2020-03-26,GBP,89.0185,1
2020-03-26,JPY,67.98,100
2020-03-26,USD,75.2392,1
2020-03-27,EUR,82.6411,1
2020-03-27,GBP,91.5604,1
2020-03-27,JPY,68.89,100
2020-03-27,USD,74.8434,1
2020-03-30,EUR,83.4588,1
2020-03-30,GBP,93.3671,1
2020-03-30,JPY,69.84,100
2020-03-30,USD,75.3451,1
2020-03-31,EUR,83.0496,1
2020-03-31,GBP,93.076,1
2020-03-31,JPY,69.65,100
2020-03-31,USD,75.3859,1
2020-04-03,EUR,82.2168,1
2020-04-03,GBP,93.8816,1
2020-04-03,JPY,70.27,100
2020-04-03,USD,75.8276,1
2020-04-07,EUR,82.1328,1
2020-04-07,GBP,93.1685,1
2020-04-07,JPY,69.68,100
2020-04-07,USD,75.8438,1
2020-04-08,EUR,82.4699,1
2020-04-08,GBP,93.5724,1
2020-04-08,JPY,69.88,100
2020-04-08,USD,76.0867,1
2020-04-09,EUR,82.9153,1
2020-04-09,GBP,94.542,1
2020-04-09,JPY,70.18,100
2020-04-09,USD,76.4577,1
2020-04-13,EUR,83.5657,1
2020-04-13,GBP,95.3681,1
2020-04-13,JPY,70.8,100
2020-04-13,USD,76.3617,1
2020-04-15,EUR,83.6012,1
2020-04-15,GBP,95.9754,1
2020-04-15,JPY,71.23,100
2020-04-15,USD,76.2743,1
2020-04-16,EUR,83.6541,1
2020-04-16,GBP,95.9853,1
2020-04-16,JPY,71.22,100
2020-04-16,USD,76.7408,1
2020-04-17,EUR,83.0542,1
2020-04-17,GBP,95.4657,1
2020-04-17,JPY,71.04,100
2020-04-17,USD,76.5444,1
2020-04-20,EUR,83.1719,1
2020-04-20,GBP,95.4894,1
2020-04-20,JPY,71.05,100
2020-04-20,USD,76.6335,1
2020-04-21,EUR,83.0878,1
2020-04-21,GBP,95.1354,1
2020-04-21,JPY,71.31,100
2020-04-21,USD,76.6516,1
2020-04-22,EUR,83.3832,1
2020-04-22,GBP,94.5117,1
2020-04-22,JPY,71.41,100
2020-04-22,USD,76.8084,1
2020-04-23,EUR,82.3129,1
2020-04-23,GBP,93.9886,1
2020-04-23,JPY,70.55,100
2020-04-23,USD,76.0635,1
2020-04-24,EUR,82.2113,1
2020-04-24,GBP,94.22,1
2020-04-24,JPY,71.0,100
2020-04-24,USD,76.4173,1
2020-04-27,EUR,82.6241,1
2020-04-27,GBP,94.7348,1
2020-04-27,JPY,71.03,100
2020-04-27,USD,76.1269,1
2020-04-28,EUR,82.5927,1
2020-04-28,GBP,94.7774,1
2020-04-28,JPY,71.23,100
2020-04-28,USD,76.371,1
2020-04-29,EUR,82.1202,1
2020-04-29,GBP,94.3567,1
2020-04-29,JPY,71.04,100
2020-04-29,USD,75.6961,1
2020-04-30,EUR,81.617,1
2020-04-30,GBP,93.5923,1
2020-04-30,JPY,70.48,100
2020-04-30,USD,75.115,1
2020-05-04,EUR,82.8351,1
2020-05-04,GBP,94.2103,1
