date,AED,EUR,GBP,IDR,JPY,USD
2020-12-11,,89.4665,98.0031,,70.73,73.5914
2020-12-14,,89.3002,98.008,,70.7,73.5417
2020-12-15,,89.5048,98.2401,,70.76,73.6532
2020-12-16,,89.4068,98.9185,,70.98,73.5209
2020-12-17,,89.7887,99.5427,,71.07,73.4336
2020-12-18,,90.0348,99.4971,,71.1,73.5146
2020-12-21,,89.7521,98.3451,,71.19,73.6498
2020-12-22,,90.3097,99.0684,,71.45,73.8879
2020-12-23,,89.9345,98.9855,,71.34,73.8132
2020-12-24,,89.808,99.7507,,71.05,73.5838
2020-12-28,,89.9488,99.8445,,71.12,73.5886
2020-12-29,,89.7928,98.9162,,70.75,73.3669
2021-01-01,,89.2271,99.8018,,70.7,73.0328
2021-01-04,,89.4191,99.8637,,70.87,73.0115
2021-01-05,,89.6979,99.4058,,71.03,73.1068
2021-01-06,,89.999,99.6529,,71.19,73.139
2021-01-07,,90.0467,99.3444,,70.84,73.133
2021-01-08,,89.9446,99.5246,,70.6,73.3344
2021-01-11,,89.4909,99.18,,70.52,73.4511
2021-01-12,,89.173,99.3654,,70.4,73.3725
2021-01-13,,89.3471,100.0638,,70.55,73.1546
2021-01-15,,88.6447,99.8262,,70.37,73.0243
2021-01-18,,88.4122,99.3478,,70.57,73.22
2021-01-19,,88.6447,99.8262,,70.37,73.0243
2021-01-20,,88.8046,99.8874,,70.48,73.1251
2021-01-22,,88.8624,100.0591,,70.49,73.038
2021-01-25,,88.8187,100.0255,,70.32,72.9297
2021-01-27,,88.5632,100.0548,,70.23,72.8176
2021-01-28,,88.377,99.8929,,70.07,73.0674
2021-01-29,,88.301,100.0151,,69.82,72.9519
2021-02-01,,88.5812,100.3586,,69.75,73.0189
2021-02-02,,88.1113,99.8602,,69.53,72.9805
2021-02-03,,87.8168,99.5742,,69.44,72.9396
2021-02-04,,87.5916,99.1739,,69.33,72.9152
2021-02-05,,87.1979,99.7258,,69.07,72.8986
2021-02-08,,87.717,100.0433,,69.05,72.8623
2021-02-09,,88.0321,100.4377,,69.51,72.8883
2021-02-10,,88.327,100.6821,,69.66,72.8458
2021-02-11,,88.2661,100.7741,,69.59,72.7772
2021-02-12,,88.2877,100.4472,,69.44,72.7998
2021-02-15,,88.124,100.8835,,69.07,72.5906
2021-02-16,,88.2587,101.3297,,68.91,72.7219
2021-02-17,,88.0557,101.1482,,68.77,72.8359
2021-02-18,,87.6148,100.7149,,68.68,72.7327
2021-02-22,,87.7177,101.4263,,68.5,72.3664
2021-02-23,,88.052,101.8048,,68.86,72.3707
2021-02-24,,87.827,102.376,,69.38,72.2923
2021-02-26,,88.7967,101.8953,,68.78,73.0408
2021-03-01,,88.5875,102.4915,,68.78,73.2948
2021-03-02,,88.2047,101.9012,,68.66,73.3507
2021-03-03,,88.28,101.8747,,68.37,73.0662
2021-03-04,,87.6851,101.4753,,67.88,72.7126
2021-03-05,,86.9885,101.0103,,67.27,72.7572
2021-03-08,,86.9177,100.9247,,67.33,73.0023
2021-03-09,,86.7264,101.2305,,66.99,73.1181
2021-03-10,,86.6227,101.0554,,67.02,72.9737
2021-03-12,,86.8812,101.4739,,66.77,72.6845
2021-03-15,,86.7572,101.1261,,66.53,72.7097
2021-03-16,,86.4844,100.5221,,66.4,72.4811
2021-03-17,,86.4105,100.8673,,66.52,72.5716
2021-03-18,,86.8177,101.2688,,66.61,72.5248
2021-03-19,,86.4515,100.943,,66.64,72.5155
2021-03-22,,86.0493,100.2579,,66.56,72.3772
2021-03-23,,86.2169,100.0099,,66.48,72.2928
2021-03-24,,86.023,99.615,,66.96,72.6558
2021-03-25,,85.819,99.3675,,66.63,72.6102
2021-03-26,,85.3129,99.6234,,66.26,72.4046
2021-03-30,,85.8494,100.5598,,66.34,73.0407
2021-03-31,,86.099,100.9509,,66.36,73.5047
2021-04-05,,86.296,101.5319,,66.36,73.433
2021-04-07,,88.0097,102.1898,,67.49,74.1172
2021-04-08,,88.2836,102.3282,,67.79,74.37
2021-04-12,,89.0041,102.6128,,68.34,74.8525
2021-04-15,,90.0315,103.5891,,69.02,75.1699
2021-04-16,,89.19,102.4449,,68.49,74.5607
2021-04-19,,89.61,103.7607,,69.01,74.8847
2021-04-20,,90.1458,104.5771,,68.95,74.7296
2021-04-22,,90.2467,104.4749,,69.43,74.9404
2021-04-23,,90.0876,103.8059,,69.4,74.9144
2021-04-26,,90.5087,103.9528,,69.34,74.7672
2021-04-27,,90.0329,103.5826,,68.92,74.5993
2021-04-28,,89.783,103.2636,,68.28,74.4042
2021-04-29,,89.8276,103.346,,68.13,74.0573
2021-05-06,,88.7849,102.7917,,67.63,73.9406
2021-05-07,,88.8997,102.5075,,67.55,73.7443
2021-05-10,,89.2498,103.2497,,67.41,73.4135
2021-05-11,,89.1514,103.6757,,67.44,73.4518
2021-05-12,,89.1171,103.7951,,67.51,73.4389
2021-05-14,,88.7568,103.0467,,67.01,73.3721
2021-05-17,,88.8864,103.2682,,67.06,73.2423
2021-05-18,,88.977,103.5728,,66.95,73.0353
2021-05-19,,89.3165,103.5027,,66.95,72.967
2021-05-20,,89.1255,103.2765,,67.01,73.1168
2021-05-21,,89.3075,103.6103,,67.14,73.0233
2021-05-24,,88.8565,103.201,,67.03,72.8961
2021-05-25,,89.0666,103.3106,,66.97,72.8045
2021-05-28,,88.2307,102.7724,,65.96,72.4767
2021-05-31,,88.4216,102.8678,,66.08,72.5211
2021-06-01,,88.9587,103.4906,,66.48,72.7714
2021-06-02,,89.4241,103.6324,,66.72,73.2088
2021-06-03,,89.1407,103.4653,,66.59,73.1197
2021-06-04,,88.4459,102.9636,,66.25,73.0266
2021-06-07,,88.5087,102.7942,,66.49,72.8087
2021-06-08,,88.7209,103.1349,,66.55,72.8419
2021-06-09,,88.9068,103.3878,,66.69,72.9769
2021-06-10,,88.8418,103.0121,,66.67,72.9947
2021-06-11,,88.9831,103.5079,,66.7,72.9844
2021-06-14,,88.5483,103.2316,,66.7,73.1893
2021-06-15,,88.9205,103.421,,66.58,73.2765
2021-06-16,,88.9825,103.3841,,66.63,73.3703
2021-06-17,,88.3646,103.1212,,66.6,73.731
2021-06-18,,88.2583,103.012,,67.35,74.1442
2021-06-21,,88.0839,102.4541,,67.45,74.1522
2021-06-22,,88.2271,103.0684,,67.13,74.13
2021-06-23,,88.6966,103.7188,,67.1,74.3737
2021-06-24,,88.5791,103.6417,,66.97,74.2362
2021-06-25,,88.5677,103.3002,,66.92,74.179
2021-06-28,,88.4996,103.1204,,67.03,74.2023
2021-06-29,,88.4504,102.9141,,67.1,74.2183
2021-06-30,,88.5035,102.9478,,67.28,74.3456
2021-07-07,,88.401,103.2302,,67.52,74.7438
2021-07-08,,88.1231,102.8754,,67.77,74.6979
2021-07-09,,88.2857,102.7478,,67.79,74.6446
2021-07-12,,88.3082,103.3906,,67.57,74.466
2021-07-13,,88.3522,103.4093,,67.49,74.4884
2021-07-14,,87.9488,103.2294,,67.51,74.5708
2021-07-15,,88.2227,103.2998,,67.84,74.5187
2021-07-16,,88.1081,103.1402,,67.84,74.6232
2021-07-19,,88.2719,102.8425,,68.02,74.7902
2021-07-20,,88.2031,102.2313,,68.36,74.8596
2021-07-22,,87.7219,102.1076,,67.51,74.3679
2021-07-23,,87.6076,102.3787,,67.49,74.4262
2021-07-26,,87.7019,102.3393,,67.51,74.4578
2021-07-27,,87.7791,102.7948,,67.53,74.416
2021-07-28,,87.9678,103.3009,,67.77,74.435
2021-07-29,,88.0769,103.5108,,67.66,74.2822
2021-07-30,,88.3882,103.7269,,67.89,74.3871
2021-08-02,,88.3224,103.4531,,67.85,74.4035
2021-08-03,,88.2207,103.2106,,68.08,74.2957
2021-08-04,,88.0241,103.2816,,67.95,74.1493
2021-08-05,,87.881,103.0904,,67.69,74.2644
2021-08-06,,87.7327,103.2787,,67.55,74.1888
2021-08-09,,87.3166,103.0036,,67.39,74.2261
2021-08-10,,87.3201,102.9927,,67.39,74.3855
2021-08-11,,87.1686,102.9091,,67.22,74.4276
2021-08-12,,87.1997,103.0068,,67.28,74.2816
2021-08-13,,87.1931,102.5691,,67.3,74.2971
2021-08-17,,87.403,102.6152,,67.95,74.2856
2021-08-18,,87.0833,102.1212,,67.8,74.3002
2021-08-20,,86.9417,101.3613,,67.87,74.4275
2021-08-23,,87.0105,101.4454,,67.55,74.2765
2021-08-24,,87.0735,101.8833,,67.51,74.1379
2021-08-25,,87.2436,101.9306,,67.73,74.2992
2021-08-26,,87.345,102.0639,,67.49,74.2578
2021-08-27,,87.1984,101.5674,,67.4,74.1332
2021-08-30,,86.7347,101.2085,,66.96,73.5007
2021-08-31,,86.5324,100.951,,66.6,73.1536
2021-09-01,,86.0682,100.3448,,66.18,72.9589
2021-09-02,,86.4195,100.5756,,66.36,72.9771
2021-09-03,,86.7911,101.0929,,66.4,73.0651
2021-09-06,,86.7448,101.1802,,66.54,73.0589
2021-09-07,,86.9914,101.3448,,66.69,73.2814
2021-09-08,,87.1533,101.3769,,66.69,73.6519
2021-09-09,,87.1266,101.49,,66.94,73.6887
2021-09-13,,86.797,101.769,,66.89,73.635
2021-09-14,,86.994,101.9759,,66.9,73.6214
2021-09-15,,86.9738,101.8121,,67.25,73.6712
2021-09-16,,86.681,101.5209,,67.18,73.4311
2021-09-17,,86.521,101.3812,,66.89,73.4927
2021-09-20,,86.2757,100.9199,,67.04,73.6459
2021-09-21,,86.367,100.6721,,67.16,73.5907
2021-09-22,,86.5262,100.7602,,67.36,73.8026
2021-09-23,,86.377,100.6597,,67.11,73.7261
2021-09-24,,86.469,101.1198,,66.66,73.6935
2021-09-27,,86.306,100.6499,,66.55,73.6567
2021-09-28,,86.2814,101.1258,,66.33,73.7746
2021-09-29,,86.6255,100.461,,66.52,74.153
2021-09-30,,86.1379,99.8647,,66.35,74.2551
2021-10-01,,86.469,101.1198,,66.66,73.6395
2021-10-04,,86.1153,100.563,,66.89,74.2429
2021-10-05,,86.4263,101.3081,,67.03,74.5307
2021-10-06,,86.4331,101.5489,,66.78,74.6292
2021-10-07,,86.4995,101.6943,,67.16,74.8607
2021-10-08,,86.5981,102.0048,,67.01,74.994
2021-10-10,,86.5981,102.0048,,67.01,74.994
2021-10-11,,87.0371,102.7059,,66.67,75.1283
2021-10-12,,87.1476,102.4928,,66.59,75.3424
2021-10-13,,87.153,102.7074,,66.49,75.4576
2021-10-14,,87.3234,103.0213,,66.33,75.3039
2021-10-18,,87.2035,103.4314,,65.93,75.3434
2021-10-20,,87.36,103.4614,,65.55,75.0507
2021-10-21,,87.1359,103.2977,,65.55,74.7635
2021-10-22,,87.0137,103.1555,,65.63,74.7836
2021-10-25,,87.4173,103.2993,,66.02,75.0191
2021-10-26,,87.1754,103.4367,,65.93,75.1167
2021-10-27,,86.9302,103.1598,,65.72,74.9519
2021-10-28,,86.8275,102.8378,,65.9,74.8216
2021-10-29,,87.2616,103.1097,,65.86,74.7858
2021-11-01,,86.5994,102.484,,65.59,74.9298
2021-11-02,,86.7464,102.0152,,65.76,74.7616
2021-11-03,,86.3726,101.6457,,65.49,74.5684
2021-11-08,,85.7079,99.9703,,65.23,74.1106
2021-11-09,,85.7782,100.3452,,65.52,73.9191
2021-11-10,,85.8713,100.5072,,65.69,74.1659
2021-11-11,,85.5091,99.9925,,65.37,74.4749
2021-11-12,,85.2238,99.5646,,65.18,74.4694
2021-11-15,,85.1878,99.8684,,65.3,74.3548
2021-11-16,,84.6988,99.935,,65.2,74.4535
2021-11-17,,84.0843,99.9659,,64.76,74.3753
2021-11-18,,83.919,100.0482,,64.91,74.1552
2021-11-22,,83.8645,99.982,,65.16,74.3836
2021-11-23,,83.7104,99.7283,,64.73,74.5042
2021-11-24,,83.6486,99.5502,,64.71,74.4063
2021-11-25,,83.5619,99.4646,,64.57,74.5068
2021-11-26,,83.8504,99.3607,,65.2,74.7148
2021-11-29,,84.7092,100.1399,,66.4,75.091
2021-11-30,,84.9366,99.9863,,66.34,75.0885
2021-12-01,,84.9166,99.8554,,65.96,74.9163
2021-12-02,,84.9243,99.656,,66.33,74.9989
2021-12-03,,84.6888,99.6678,,66.21,74.9852
2021-12-06,,84.964,99.6044,,66.6,75.2978
2021-12-07,,85.0989,100.1193,,66.26,75.3532
2021-12-08,,85.2114,99.9991,,66.48,75.4733
2021-12-09,,85.5602,99.7702,,66.43,75.4992
2021-12-10,,85.5518,100.1211,,66.68,75.7189
2021-12-13,,85.4564,100.1843,,66.67,75.706
2021-12-14,,85.6251,100.2908,,66.8,75.8985
2021-12-15,,85.7094,100.6925,,66.87,76.0433
2021-12-16,,86.0681,101.0202,,66.77,76.2528
2021-12-17,,86.3927,101.5487,,67.07,76.1733
2021-12-20,,85.5172,100.4699,,66.97,75.9865
2021-12-21,,85.2497,99.902,,66.45,75.5925
2021-12-22,,85.2109,100.1756,,66.23,75.5947
2021-12-23,,85.4216,100.5993,,65.98,75.3481
2021-12-24,,85.1331,100.6553,,65.69,75.1462
2021-12-27,,84.9819,100.6325,,65.62,75.1082
2021-12-28,,84.7803,100.5548,,65.16,74.8528
2021-12-29,,84.4798,100.3336,,65.04,74.7375
2021-12-30,,84.4321,100.5265,,64.77,74.5823
2021-12-31,,84.045,100.3014,,64.54,74.3025
2022-01-03,,84.3049,100.3592,,64.43,74.3115
2022-01-04,,84.2431,100.3939,,64.41,74.5717
2022-01-05,,84.1247,100.7739,,64.2,74.484
2022-01-06,,84.1467,100.6838,,64.25,74.4398
2022-01-07,,83.966,100.6123,,64.08,74.2939
2022-01-10,,84.0232,100.7213,,64.04,74.163
2022-01-11,,83.8472,100.4813,,64.16,73.9319
2022-01-12,,84.161,100.9588,,64.16,73.9968
2022-01-13,,84.5952,101.3478,,64.5,73.9348
2022-01-14,,85.0749,101.788,,65.17,74.1157
2022-01-17,,84.8188,101.6107,,64.9,74.3134
2022-01-18,,84.7944,101.471,,64.79,74.4115
2022-01-19,,84.5336,101.514,,65.28,74.5955
2022-01-20,,84.4091,101.3422,,64.97,74.3618
2022-01-21,,84.426,101.303,,65.48,74.5343
2022-01-24,,84.4093,100.9886,,65.52,74.5788
2022-01-25,,84.484,100.7035,,65.6,74.7025
2022-01-27,,84.3449,100.9315,,65.54,75.1724
2022-01-28,,83.5977,100.5157,,64.95,74.9513
2022-01-31,,83.7026,100.6332,,64.92,74.9674
2022-02-01,,83.7662,100.2501,,64.81,74.5295
2022-02-02,,84.3617,101.1947,,65.22,74.8334
2022-02-03,,84.5575,101.4627,,65.35,74.857
2022-02-04,,85.6098,101.5477,,64.99,74.7231
2022-02-08,,85.2786,100.9878,,64.66,74.69
2022-02-09,,85.4531,101.4258,,64.76,74.818
2022-02-10,,85.5992,101.4103,,64.78,74.9367
2022-02-11,,85.7405,101.8985,,64.91,75.3542
2022-02-14,,85.7263,102.3067,,65.47,75.5533
2022-02-15,,85.6201,102.376,,65.6,75.6611
2022-02-16,,85.2776,101.7565,,64.92,75.0815
2022-02-17,,85.2568,101.9516,,65.17,75.0866
2022-02-18,,85.1627,101.9653,,65.04,74.9223
2022-02-21,,84.6636,101.4463,,64.78,74.4797
2022-02-22,,84.6298,101.7904,,65.26,74.8804
2022-02-23,,84.5253,101.4531,,64.86,74.6224
2022-02-24,,84.6414,101.6347,,65.69,75.2578
2022-02-25,,84.3785,101.0299,,65.32,75.2842
2022-02-28,,84.2614,100.9207,,65.34,75.4882
2022-03-02,,84.1007,100.6899,,65.76,75.72
2022-03-03,,84.0348,101.4948,,65.45,75.7111
2022-03-04,,83.9538,101.5741,,65.91,76.1246
2022-03-07,,83.7091,101.6636,,66.93,76.9239
2022-03-08,,83.4806,100.78,,66.58,76.8816
2022-03-09,,83.908,100.8078,,66.39,76.8567
2022-03-10,,84.1838,100.3189,,65.59,76.116
2022-03-11,,84.0851,100.0658,,65.51,76.4359
2022-03-14,,83.6551,99.7582,,65.04,76.6086
2022-03-15,,83.9801,99.7142,,64.64,76.4879
2022-03-16,,83.7906,99.6324,,64.54,76.3482
2022-03-17,,83.6549,99.8349,,63.88,75.8935
2022-03-21,,84.0796,100.174,,63.84,76.1347
2022-03-22,,83.8986,100.2792,,63.45,76.3807
2022-03-23,,84.0883,101.1766,,62.91,76.1872
2022-03-24,,83.8323,100.7142,,62.84,76.3403
2022-03-25,,84.0067,100.68,,62.54,76.1781
2022-03-28,,83.5821,100.2677,,61.93,76.2569
2022-03-29,,83.6099,99.5602,,61.57,75.9731
2022-03-30,,84.2391,99.4609,,62.24,75.7678
2022-03-31,,84.6599,99.5524,,62.23,75.8071
2022-04-12,,82.6909,99.0115,,60.57,76.1127
2022-04-13,,82.584,99.1466,,60.52,76.2248
2022-04-18,,82.4622,99.4829,,60.31,76.3737
2022-04-19,,82.1675,99.1423,,59.48,76.2797
2022-04-20,,82.6224,99.5766,,59.39,76.4183
2022-04-21,,82.7824,99.5296,,59.48,76.2091
2022-04-22,,82.7735,99.3041,,59.65,76.3279
2022-04-25,,82.2673,97.8535,,59.8,76.7366
2022-04-26,,82.0103,97.538,,59.88,76.5612
2022-04-27,,81.4509,96.4767,,59.89,76.6414
2022-04-28,,80.6003,96.0191,,58.88,76.6167
2022-04-29,,80.5807,95.7086,,58.66,76.4242
2022-05-02,,80.4189,95.9529,,58.65,76.4346
2022-05-04,,80.4567,95.4318,,58.76,76.4841
2022-05-05,,80.7398,95.5649,,58.83,76.0887
2022-05-06,,80.7118,94.7948,,58.75,76.747
2022-05-09,,81.3106,95.0052,,59.03,77.3679
2022-05-10,,81.7464,95.5839,,59.32,77.3537
2022-05-11,,81.4688,95.3413,,59.31,77.2641
2022-05-12,,81.4537,94.6259,,59.93,77.5868
2022-05-13,,80.3629,94.4584,,60.09,77.3543
2022-05-17,,81.2028,96.0444,,60.07,77.651
2022-05-18,,81.6576,96.6284,,60.06,77.5716
2022-05-19,,81.4264,95.9376,,60.45,77.6999
2022-05-20,,82.137,96.8338,,60.69,77.5829
2022-05-23,,82.2816,97.5268,,60.72,77.589
2022-05-24,,82.8419,97.6366,,60.8,77.6352
2022-05-25,,82.9381,97.2709,,61.05,77.5137
2022-05-26,,82.8277,97.5001,,60.99,77.6262
2022-05-27,,83.4883,98.1069,,61.21,77.6592
2022-05-30,,83.4132,98.003,,60.97,77.5115
2022-05-31,,83.4107,97.8676,,60.73,77.6641
2022-06-01,,83.082,97.6164,,60.01,77.5554
2022-06-02,,82.7541,96.9445,,59.71,77.5883
2022-06-03,,83.4535,97.5787,,59.74,77.5994
2022-06-06,,83.2823,97.1115,,59.45,77.6718
2022-06-07,,82.9661,96.7321,,58.48,77.7239
2022-07-11,,80.4988,95.0445,,57.98,79.4098
2022-07-12,,79.8259,94.4935,,57.99,79.6401
2022-07-13,,79.9497,94.889,,58.12,79.6592
2022-07-14,,80.0078,94.6131,,57.61,79.871
2022-07-15,,80.0134,94.4034,,57.53,79.8797
2022-07-18,,80.6607,95.0446,,57.8,79.8958
2022-07-19,,81.1939,95.7364,,57.97,79.9478
2022-07-20,,81.8415,96.0229,,57.88,79.9738
2022-07-21,,81.6889,95.9332,,57.84,79.9763
2022-07-22,,81.4572,95.5879,,57.96,79.9101
2022-07-25,,81.4458,95.5769,,58.54,79.8488
2022-07-26,,81.5636,96.2182,,58.37,79.7948
2022-07-27,,80.979,96.2633,,58.36,79.8967
2022-07-28,,81.5435,97.0642,,58.93,79.7434
2022-07-29,,81.1675,96.8986,,59.73,79.4203
2022-08-01,,80.8991,96.4247,,59.72,79.169
2022-08-02,,80.5881,96.1667,,60.04,78.6082
2022-08-03,,80.2198,95.9847,,59.17,78.8427
2022-08-04,,80.87,96.6009,,59.29,79.5427
2022-08-05,,80.9149,96.0677,,59.33,79.1158
2022-08-08,,81.0279,96.1032,,58.8,79.5785
2022-08-10,,81.1522,95.9695,,58.86,79.5033
2022-08-11,,81.8452,97.0322,,59.78,79.4881
2022-08-17,,80.768,96.1839,,59.05,79.4335
2022-08-18,,80.9658,95.744,,58.89,79.6667
2022-08-19,,80.4179,94.9819,,58.51,79.7528
2022-08-22,,80.1062,94.4259,,58.26,79.8703
2022-08-23,,79.2517,93.828,,58.16,79.8903
2022-08-24,,79.3352,94.2229,,58.36,79.7927
2022-08-25,,79.9962,94.6135,,58.44,79.8705
2022-08-26,,79.6236,94.3371,,58.37,79.9097
2022-08-29,,79.6085,93.4801,,57.71,80.0906
2022-08-30,,79.712,93.3546,,57.54,79.7194
2022-09-01,,79.5494,92.0121,,56.96,79.397
2022-09-02,,79.5292,92.072,,56.85,79.7888
2022-09-05,,79.0483,91.5671,,56.9,79.8936
2022-09-06,,79.549,92.4569,,56.59,79.8893
2022-09-07,,79.07,91.7291,,55.46,79.922
2022-09-08,,79.7551,91.7483,,55.49,79.6712
2022-09-09,,80.1832,92.3467,,55.72,79.6358
2022-09-12,,80.3671,92.5742,,55.56,79.6776
2022-09-13,,80.2268,92.6809,,55.62,79.064
2022-09-14,,79.3391,91.4024,,55.4,79.5837
2022-09-15,,79.2726,91.6186,,55.41,79.583
2022-09-16,,79.7164,91.232,,55.6,79.818
2022-09-19,,79.5244,90.8258,,55.59,79.6657
2022-09-20,,79.9498,91.1647,,55.58,79.6778
2022-09-21,,79.4079,90.823,,55.61,79.9226
2022-09-22,,79.2608,90.6387,,55.57,80.7246
2022-09-23,,79.5064,90.9156,,56.91,80.9165
2022-09-26,,78.7095,86.6153,,56.71,81.575
2022-09-27,,78.5837,87.93,,56.39,81.372
2022-09-28,,78.3444,87.4681,,56.6,81.9005
2022-09-29,,79.0952,88.2115,,56.59,81.8633
2022-09-30,,80.1093,90.7703,,56.44,81.5522
2022-10-03,,80.2409,91.8106,,56.41,81.7417
2022-10-04,,80.2677,92.4714,,56.22,81.4267
2022-10-06,,80.9603,92.5221,,56.53,81.7044
2022-10-07,,80.546,91.6942,,56.82,82.4
2022-10-10,,80.1554,91.3254,,56.7,82.4028
2022-10-11,,79.7855,90.8252,,56.51,82.3901
2022-10-12,,79.9718,90.4126,,56.25,82.2411
2022-10-13,,79.921,91.2001,,56.11,82.4013
2022-10-14,,80.6845,93.3277,,55.89,82.3877
2022-10-17,,80.2935,92.9976,,55.42,82.4047
2022-10-18,,81.0153,93.3627,,55.23,82.2279
2022-10-19,,81.0121,93.0974,,55.16,82.3735
2022-10-20,,81.4192,93.3618,,55.49,83.2042
2022-10-21,,80.9251,92.6606,,55.09,82.8619
2022-10-25,,81.6988,93.4075,,55.58,82.7626
2022-10-27,,82.9063,95.6228,,56.57,82.3889
2022-10-28,,82.1405,95.1129,,56.25,82.4092
2022-10-31,,81.9232,95.5351,,55.74,82.3934
2022-11-01,,82.1435,95.4382,,55.93,82.7126
2022-11-02,,81.7856,95.2156,,56.16,82.765
2022-11-03,,81.3645,94.4369,,56.16,82.8835
2022-11-04,,80.7191,92.5928,,55.78,82.5287
2022-11-07,,81.7579,93.1327,,55.84,82.2112
2022-11-09,,81.9759,93.9817,,55.89,81.48
2022-11-10,,82.0069,93.1827,,55.91,81.7421
2022-11-11,,82.4661,94.4929,,56.96,80.6483
2022-11-14,,83.7455,95.5059,,58.27,81.2332
2022-11-15,,84.1309,95.8929,,58.02,81.428
2022-11-16,,84.4115,96.5836,,58.17,81.3354
2022-11-17,,84.7726,97.1945,,58.53,81.6335
2022-11-18,,84.7078,97.2271,,58.42,81.6975
2022-11-21,,84.0819,96.7731,,58.18,81.7732
2022-11-22,,83.8611,96.8828,,57.66,81.7742
2022-11-23,,84.4924,97.2635,,57.88,81.8165
2022-11-24,,85.3125,98.842,,58.86,81.7655
2022-11-25,,84.8732,98.6576,,58.79,81.5289
2022-11-28,,84.7881,98.688,,59.13,81.7545
2022-11-29,,84.8248,98.0665,,58.96,81.7121
2022-11-30,,84.4507,97.7543,,58.95,81.597
2022-12-01,,84.7467,98.167,,59.49,81.1512
2022-12-02,,85.4643,99.3099,,60.07,81.1771
2022-12-05,,86.2718,100.584,,60.62,81.5855
2022-12-06,,86.2558,100.2,,59.94,82.28
2022-12-07,,86.282,100.0088,,59.93,82.5391
2022-12-08,,86.5171,100.4045,,60.17,82.2844
2022-12-09,,86.9313,100.8241,,60.41,82.2092
2022-12-12,,86.8854,101.0272,,60.31,82.6425
2022-12-13,,87.2835,101.6302,,60.13,82.7154
2022-12-14,,87.7695,102.0295,,60.91,82.517
2022-12-15,,87.9046,102.2306,,60.8,82.4822
2022-12-16,,88.2629,101.1903,,60.35,82.8184
2022-12-19,,87.767,100.6473,,60.76,82.6405
2022-12-20,,87.746,100.4466,,62.3,82.7902
2022-12-21,,87.8443,100.6693,,62.65,82.7736
2022-12-22,,88.0226,100.247,,62.72,82.6679
2022-12-23,,87.9025,99.7654,,62.46,82.8685
2022-12-26,,87.9415,99.897,,62.39,82.7373
2022-12-27,,88.2276,100.0958,,62.33,82.7936
2022-12-28,,88.2986,99.7679,,61.9,82.9183
2022-12-29,,88.004,99.7213,,62.0,82.8346
2022-12-30,,88.1496,99.7436,,62.45,82.7862
2023-01-02,,88.3753,99.7576,,63.11,82.6287
2023-01-03,,88.2508,99.9131,,63.78,82.7817
2023-01-04,,87.6546,99.3829,,63.41,82.9052
2023-01-05,,87.7992,99.6238,,62.49,82.6973
2023-01-06,,86.9235,98.4731,,61.63,82.6348
2023-01-09,,87.9528,100.0387,,62.47,82.3662
2023-01-10,,88.2829,100.0555,,62.35,82.2108
2023-01-11,,87.8551,99.439,,61.74,81.7029
2023-01-12,,87.9566,99.2425,,62.06,81.7187
2023-01-13,,88.2628,99.2764,,63.1,81.4328
2023-01-16,,88.346,99.7272,,63.76,81.3719
2023-01-17,,88.5626,99.7649,,63.52,81.7727
2023-01-18,,88.0574,100.3361,,62.38,81.648
2023-01-19,,87.8848,100.4062,,63.63,81.3577
2023-01-20,,87.9884,100.5352,,62.92,81.2196
2023-01-23,,88.5401,100.8978,,62.49,81.2757
2023-01-24,,88.7841,101.0951,,62.71,81.602
2023-01-25,,89.0135,100.6523,,62.59,81.6263
2023-01-27,,88.6584,100.9592,,62.77,81.5445
2023-01-30,,88.7331,101.1915,,63.04,81.6552
2023-01-31,,88.5982,100.8983,,62.77,81.7387
2023-02-01,,88.9938,100.839,,62.84,81.8494
2023-02-02,,90.2555,101.534,,63.68,81.9536
2023-02-03,,89.5985,100.4813,,63.94,82.2296
2023-02-06,,89.0069,99.4901,,62.58,82.454
2023-02-07,,88.8204,99.6706,,62.57,82.6959
2023-02-08,,88.7561,99.6152,,63.01,82.6746
2023-02-09,,88.7014,99.8918,,62.91,82.6103
2023-02-10,,88.5668,99.9615,,62.76,82.5787
2023-02-13,,88.3109,99.7241,,62.57,82.7046
2023-02-14,,88.8081,100.4303,,62.67,82.7163
2023-02-15,,88.7276,100.5869,,62.18,82.8621
2023-02-16,,88.4494,99.4936,,61.71,82.6414
2023-02-17,,88.058,98.854,,61.45,82.8085
2023-02-20,,88.4102,99.5739,,61.67,82.6902
2023-02-21,,88.3202,99.5579,,61.58,82.7562
2023-02-22,,88.2818,100.2803,,61.43,82.8434
2023-02-23,,87.9178,99.8517,,61.4,82.7628
2023-02-24,,87.7045,99.4937,,61.49,82.7432
2023-02-27,,87.4085,99.0121,,60.84,82.9145
2023-02-28,,87.5471,99.601,,60.68,82.6816
2023-03-01,,87.4995,99.4732,,60.55,82.5467
2023-03-02,,87.8302,98.9532,,60.4,82.5555
2023-03-03,,87.3241,98.5208,,60.27,82.2643
2023-03-06,,86.9688,98.3161,,60.18,81.7448
2023-03-08,,86.4769,97.0642,,59.61,82.089
2023-03-09,,86.4213,97.1086,,59.92,81.9159
2023-03-10,,86.8366,97.7927,,59.98,82.0147
2023-03-13,,87.8393,99.2215,,60.94,81.9132
2023-03-14,,88.1047,100.1845,,61.64,82.3619
2023-03-15,,88.5452,100.2485,,61.22,82.4955
